"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.00578,1.86316,-9.34433e-05,0,-8.56681e-09,0,-0.000187155,0,1,0,0.000187155,0,1,0,-0.000187155,0,1,-0.0323078,0,-5.98357e-06,0,-0.0645214,0,2.44384,0,-0.00904156,0,0.230075,0,-9.34664e-05,0,0.5,0,-0.000186933,0,1,0,0.000186933,0,1,0,-0.000186933,0,1,-0.0323083,-0,-6.03949e-06,0,-0.0646167,0,5.61912,0,0.0134595,0,-0.0681643,0
0.00588,1.86702,-9.67005e-05,0,-9.18013e-09,0,-0.000193661,0,1,0,0.000193661,0,1,0,-0.000193661,0,1,-0.0328627,0,-6.30038e-06,0,-0.0656508,0,2.43358,0,-0.00935877,0,0.22528,0,-9.67235e-05,0,0.5,0,-0.000193447,0,1,0,0.000193447,0,1,0,-0.000193447,0,1,-0.0328631,-0,-6.35727e-06,0,-0.0657261,0,5.61437,0,0.0139295,0,-0.0630332,0
0.00598,1.87085,-0.000100013,0,-9.82564e-09,0,-0.00020028,0,1,0,0.00020028,0,1,0,-0.00020028,0,1,-0.0334169,0,-6.62801e-06,0,-0.0667848,0,2.42685,0,-0.00968092,0,0.222315,0,-0.000100036,0,0.5,0,-0.000200072,0,1,0,0.000200072,0,1,0,-0.000200072,0,1,-0.0334171,-0,-6.68585e-06,0,-0.0668343,0,5.61084,0,0.0144078,0,-0.0598218,0
0.00608,1.87469,-0.000103381,0,-1.05044e-08,0,-0.000207013,0,1,0,0.000207013,0,1,0,-0.000207013,0,1,-0.0339709,0,-6.96669e-06,0,-0.0679209,0,2.42403,0,-0.0100078,0,0.221317,0,-0.000103404,0,0.5,0,-0.000206808,0,1,0,0.000206808,0,1,0,-0.000206808,0,1,-0.0339709,-0,-7.02548e-06,0,-0.0679419,0,5.60877,0,0.0148943,0,-0.0586853,0
0.00618,1.87854,-0.000106804,0,-1.12176e-08,0,-0.000213859,0,1,0,0.000213859,0,1,0,-0.000213859,0,1,-0.0345249,0,-7.31669e-06,0,-0.0690568,0,2.42506,0,-0.0103393,0,0.222217,0,-0.000106828,0,0.5,0,-0.000213655,0,1,0,0.000213655,0,1,0,-0.000213655,0,1,-0.0345249,-0,-7.37642e-06,0,-0.0690497,0,5.60824,0,0.0153891,0,-0.059557,0
0.00628,1.88237,-0.000110283,0,-1.19664e-08,0,-0.000220818,0,1,0,0.000220818,0,1,0,-0.000220818,0,1,-0.0350795,0,-7.67827e-06,0,-0.0701905,0,2.4295,0,-0.0106755,0,0.224758,0,-0.000110306,0,0.5,0,-0.000220613,0,1,0,0.000220613,0,1,0,-0.000220613,0,1,-0.0350792,-0,-7.73893e-06,0,-0.0701585,0,5.60917,0,0.0158923,0,-0.0621743,0
0.00638,1.88623,-0.000113818,0,-1.27518e-08,0,-0.000227891,0,1,0,0.000227891,0,1,0,-0.000227891,0,1,-0.0356346,0,-8.05167e-06,0,-0.0713203,0,2.4366,0,-0.0110162,0,0.228541,0,-0.000113841,0,0.5,0,-0.000227681,0,1,0,0.000227681,0,1,0,-0.000227681,0,1,-0.0356343,-0,-8.11327e-06,0,-0.0712686,0,5.61135,0,0.0164038,0,-0.0661221,0
0.00648,1.89009,-0.000117407,0,-1.35752e-08,0,-0.000235076,0,1,0,0.000235076,0,1,0,-0.000235076,0,1,-0.0361907,0,-8.43714e-06,0,-0.0724449,0,2.44542,0,-0.0113617,0,0.233079,0,-0.000117431,0,0.5,0,-0.000234861,0,1,0,0.000234861,0,1,0,-0.000234861,0,1,-0.0361903,-0,-8.49969e-06,0,-0.0723806,0,5.61444,0,0.0169236,0,-0.0708876,0
0.00658,1.89393,-0.000121053,0,-1.44377e-08,0,-0.000242374,0,1,0,0.000242374,0,1,0,-0.000242374,0,1,-0.0367476,0,-8.8349e-06,0,-0.0735638,0,2.45493,0,-0.0117122,0,0.237849,0,-0.000121076,0,0.5,0,-0.000242152,0,1,0,0.000242152,0,1,0,-0.000242152,0,1,-0.0367472,-0,-8.89841e-06,0,-0.0734944,0,5.61805,0,0.0174518,0,-0.0759209,0
0.00668,1.89777,-0.000124754,0,-1.53406e-08,0,-0.000249783,0,1,0,0.000249783,0,1,0,-0.000249783,0,1,-0.0373054,0,-9.24517e-06,0,-0.0746772,0,2.46411,0,-0.0120678,0,0.242353,0,-0.000124777,0,0.5,0,-0.000249554,0,1,0,0.000249554,0,1,0,-0.000249554,0,1,-0.037305,-0,-9.30964e-06,0,-0.0746101,0,5.62178,0,0.017988,0,-0.0806928,0
0.00678,1.90161,-0.000128511,0,-1.62851e-08,0,-0.000257304,0,1,0,0.000257304,0,1,0,-0.000257304,0,1,-0.037864,0,-9.66811e-06,0,-0.0757856,0,2.47206,0,-0.0124288,0,0.24616,0,-0.000128534,0,0.5,0,-0.000257069,0,1,0,0.000257068,0,1,0,-0.000257068,0,1,-0.0378637,-0,-9.73356e-06,0,-0.0757274,0,5.62524,0,0.0185324,0,-0.0847467,0
0.00688,1.90546,-0.000132324,0,-1.72725e-08,0,-0.000264935,0,1,0,0.000264935,0,1,0,-0.000264935,0,1,-0.0384232,0,-1.01039e-05,0,-0.0768901,0,2.47809,0,-0.0127955,0,0.248949,0,-0.000132347,0,0.5,0,-0.000264694,0,1,0,0.000264694,0,1,0,-0.000264694,0,1,-0.0384229,-0,-1.01703e-05,0,-0.0768458,0,5.6281,0,0.0190848,0,-0.0877378,0
0.00698,1.90932,-0.000136193,0,-1.83041e-08,0,-0.000272676,0,1,0,0.000272676,0,1,0,-0.000272676,0,1,-0.0389826,0,-1.05527e-05,0,-0.0779922,0,2.48177,0,-0.013168,0,0.250529,0,-0.000136216,0,0.5,0,-0.000272432,0,1,0,0.000272432,0,1,0,-0.000272432,0,1,-0.0389825,-0,-1.06201e-05,0,-0.077965,0,5.63014,0,0.0196452,0,-0.0894583,0
0.00708,1.91318,-0.000140118,0,-1.93812e-08,0,-0.000280528,0,1,0,0.000280528,0,1,0,-0.000280528,0,1,-0.0395422,0,-1.10145e-05,0,-0.0790932,0,2.48293,0,-0.0135464,0,0.250846,0,-0.000140141,0,0.5,0,-0.000280282,0,1,0,0.000280282,0,1,0,-0.000280282,0,1,-0.0395422,-0,-1.1083e-05,0,-0.0790844,0,5.63121,0,0.0202134,0,-0.0898461,0
0.00718,1.91702,-0.000144099,0,-2.05051e-08,0,-0.000288489,0,1,0,0.000288489,0,1,0,-0.000288489,0,1,-0.0401017,0,-1.14896e-05,0,-0.0801946,0,2.48168,0,-0.0139309,0,0.249978,0,-0.000144122,0,0.5,0,-0.000288243,0,1,0,0.000288243,0,1,0,-0.000288243,0,1,-0.0401018,-0,-1.15591e-05,0,-0.0802036,0,5.6313,0,0.0207894,0,-0.0889784,0
0.00728,1.92087,-0.000148136,0,-2.16772e-08,0,-0.000296561,0,1,0,0.000296561,0,1,0,-0.000296561,0,1,-0.0406608,0,-1.19781e-05,0,-0.0812978,0,2.47834,0,-0.0143215,0,0.248116,0,-0.000148158,0,0.5,0,-0.000296317,0,1,0,0.000296317,0,1,0,-0.000296317,0,1,-0.040661,-0,-1.20485e-05,0,-0.081322,0,5.63048,0,0.0213733,0,-0.0870517,0
0.00738,1.92472,-0.000152228,0,-2.28987e-08,0,-0.000304744,0,1,0,0.000304744,0,1,0,-0.000304744,0,1,-0.0412195,0,-1.24801e-05,0,-0.0824038,0,2.47344,0,-0.014718,0,0.245534,0,-0.000152251,0,0.5,0,-0.000304502,0,1,0,0.000304502,0,1,0,-0.000304502,0,1,-0.0412197,-0,-1.25515e-05,0,-0.0824395,0,5.62891,0,0.0219651,0,-0.0843521,0
0.00748,1.92856,-0.000156377,0,-2.41711e-08,0,-0.000313037,0,1,0,0.000313037,0,1,0,-0.000313037,0,1,-0.0417776,0,-1.29956e-05,0,-0.0835132,0,2.4676,0,-0.0151204,0,0.242554,0,-0.0001564,0,0.5,0,-0.000312799,0,1,0,0.000312799,0,1,0,-0.000312799,0,1,-0.0417779,-0,-1.30681e-05,0,-0.0835558,0,5.62682,0,0.0225647,0,-0.0812181,0
0.00758,1.93243,-0.000160581,0,-2.54957e-08,0,-0.000321441,0,1,0,0.000321441,0,1,0,-0.000321441,0,1,-0.0423352,0,-1.3525e-05,0,-0.0846263,0,2.4615,0,-0.0155284,0,0.239509,0,-0.000160604,0,0.5,0,-0.000321208,0,1,0,0.000321208,0,1,0,-0.000321208,0,1,-0.0423354,-0,-1.35985e-05,0,-0.0846709,0,5.62445,0,0.0231723,0,-0.0780025,0
0.00768,1.93627,-0.000164841,0,-2.68739e-08,0,-0.000329956,0,1,0,0.000329956,0,1,0,-0.000329956,0,1,-0.0428922,0,-1.40684e-05,0,-0.0857429,0,2.45577,0,-0.0159419,0,0.236712,0,-0.000164864,0,0.5,0,-0.000329728,0,1,0,0.000329728,0,1,0,-0.000329728,0,1,-0.0428924,-0,-1.41428e-05,0,-0.0857848,0,5.62209,0,0.023788,0,-0.0750355,0
0.00778,1.94013,-0.000169157,0,-2.83071e-08,0,-0.000338584,0,1,0,0.000338584,0,1,0,-0.000338584,0,1,-0.0434487,0,-1.46259e-05,0,-0.0868625,0,2.45095,0,-0.0163607,0,0.234423,0,-0.00016918,0,0.5,0,-0.000338359,0,1,0,0.000338359,0,1,0,-0.000338359,0,1,-0.0434489,-0,-1.47013e-05,0,-0.0868978,0,5.61995,0,0.0244117,0,-0.0725935,0
0.00788,1.94398,-0.000173528,0,-2.97967e-08,0,-0.000347323,0,1,0,0.000347323,0,1,0,-0.000347323,0,1,-0.0440049,0,-1.51979e-05,0,-0.0879843,0,2.44745,0,-0.0167846,0,0.232825,0,-0.000173551,0,0.5,0,-0.000347102,0,1,0,0.000347102,0,1,0,-0.000347102,0,1,-0.044005,-0,-1.52742e-05,0,-0.0880101,0,5.61823,0,0.0250436,0,-0.0708762,0
0.00798,1.94781,-0.000177955,0,-3.13442e-08,0,-0.000356175,0,1,0,0.000356175,0,1,0,-0.000356175,0,1,-0.0445609,0,-1.57844e-05,0,-0.0891076,0,2.4455,0,-0.0172134,0,0.232021,0,-0.000177978,0,0.5,0,-0.000355955,0,1,0,0.000355955,0,1,0,-0.000355955,0,1,-0.044561,-0,-1.58617e-05,0,-0.089122,0,5.61708,0,0.0256837,0,-0.0699928,0
0.00808,1.95166,-0.000182437,0,-3.29511e-08,0,-0.000365139,0,1,0,0.000365139,0,1,0,-0.000365139,0,1,-0.0451169,0,-1.63858e-05,0,-0.0902312,0,2.44517,0,-0.0176471,0,0.232022,0,-0.00018246,0,0.5,0,-0.000364921,0,1,0,0.00036492,0,1,0,-0.00036492,0,1,-0.0451169,-0,-1.64641e-05,0,-0.0902338,0,5.61656,0,0.0263321,0,-0.0699595,0
0.00818,1.95549,-0.000186975,0,-3.46189e-08,0,-0.000374216,0,1,0,0.000374216,0,1,0,-0.000374216,0,1,-0.045673,0,-1.70023e-05,0,-0.0913543,0,2.44635,0,-0.0180856,0,0.232756,0,-0.000186998,0,0.5,0,-0.000373997,0,1,0,0.000373997,0,1,0,-0.000373997,0,1,-0.0456729,-0,-1.70815e-05,0,-0.0913459,0,5.61666,0,0.0269888,0,-0.0707055,0
0.00828,1.95935,-0.000191569,0,-3.6349e-08,0,-0.000383404,0,1,0,0.000383404,0,1,0,-0.000383404,0,1,-0.0462294,0,-1.76341e-05,0,-0.0924761,0,2.44878,0,-0.018529,0,0.234088,0,-0.000191592,0,0.5,0,-0.000383184,0,1,0,0.000383184,0,1,0,-0.000383184,0,1,-0.0462292,-0,-1.77143e-05,0,-0.0924585,0,5.61732,0,0.0276537,0,-0.0720879,0
0.00838,1.96322,-0.000196218,0,-3.8143e-08,0,-0.000392705,0,1,0,0.000392705,0,1,0,-0.000392705,0,1,-0.046786,0,-1.82815e-05,0,-0.093596,0,2.45212,0,-0.0189772,0,0.23583,0,-0.000196241,0,0.5,0,-0.000392483,0,1,0,0.000392483,0,1,0,-0.000392483,0,1,-0.0467859,-0,-1.83626e-05,0,-0.0935717,0,5.61843,0,0.0283269,0,-0.0739123,0
0.00848,1.96706,-0.000200923,0,-4.00025e-08,0,-0.000402118,0,1,0,0.000402118,0,1,0,-0.000402118,0,1,-0.047343,0,-1.89447e-05,0,-0.0947137,0,2.45595,0,-0.0194305,0,0.237772,0,-0.000200946,0,0.5,0,-0.000401893,0,1,0,0.000401893,0,1,0,-0.000401893,0,1,-0.0473429,-0,-1.90268e-05,0,-0.0946857,0,5.61983,0,0.0290083,0,-0.0759569,0
0.00858,1.97089,-0.000205684,0,-4.19291e-08,0,-0.000411642,0,1,0,0.000411642,0,1,0,-0.000411642,0,1,-0.0479004,0,-1.96238e-05,0,-0.095829,0,2.45984,0,-0.019889,0,0.239701,0,-0.000205707,0,0.5,0,-0.000411414,0,1,0,0.000411414,0,1,0,-0.000411414,0,1,-0.0479003,-0,-1.97069e-05,0,-0.0958005,0,5.62136,0,0.0296979,0,-0.0779971,0
0.00868,1.97473,-0.000210501,0,-4.39244e-08,0,-0.000421278,0,1,0,0.000421278,0,1,0,-0.000421278,0,1,-0.0484582,0,-2.03191e-05,0,-0.0969421,0,2.46339,0,-0.0203529,0,0.241425,0,-0.000210524,0,0.5,0,-0.000421048,0,1,0,0.000421047,0,1,0,-0.000421047,0,1,-0.048458,-0,-2.04031e-05,0,-0.0969161,0,5.62285,0,0.0303955,0,-0.0798282,0
0.00878,1.97856,-0.000215373,0,-4.599e-08,0,-0.000431025,0,1,0,0.000431025,0,1,0,-0.000431025,0,1,-0.0490162,0,-2.10307e-05,0,-0.0980534,0,2.46629,0,-0.0208223,0,0.242788,0,-0.000215396,0,0.5,0,-0.000430792,0,1,0,0.000430792,0,1,0,-0.000430792,0,1,-0.0490161,-0,-2.11157e-05,0,-0.0980321,0,5.62416,0,0.0311013,0,-0.0812846,0
0.00888,1.98244,-0.000220301,0,-4.81275e-08,0,-0.000440883,0,1,0,0.000440883,0,1,0,-0.000440883,0,1,-0.0495744,0,-2.17588e-05,0,-0.0991633,0,2.46829,0,-0.0212973,0,0.243685,0,-0.000220324,0,0.5,0,-0.000440648,0,1,0,0.000440648,0,1,0,-0.000440648,0,1,-0.0495743,-0,-2.18448e-05,0,-0.0991486,0,5.62517,0,0.031815,0,-0.0822525,0
0.00898,1.98628,-0.000225285,0,-5.03386e-08,0,-0.000450852,0,1,0,0.000450852,0,1,0,-0.000450852,0,1,-0.0501327,0,-2.25036e-05,0,-0.100273,0,2.46927,0,-0.0217781,0,0.244067,0,-0.000225308,0,0.5,0,-0.000450616,0,1,0,0.000450616,0,1,0,-0.000450616,0,1,-0.0501326,-0,-2.25906e-05,0,-0.100265,0,5.62581,0,0.0325367,0,-0.0826773,0
0.00908,1.99012,-0.000230325,0,-5.2625e-08,0,-0.000460932,0,1,0,0.000460932,0,1,0,-0.000460932,0,1,-0.050691,0,-2.32651e-05,0,-0.101382,0,2.46922,0,-0.0222648,0,0.243939,0,-0.000230348,0,0.5,0,-0.000460696,0,1,0,0.000460696,0,1,0,-0.000460696,0,1,-0.050691,-0,-2.33531e-05,0,-0.101382,0,5.62604,0,0.0332663,0,-0.0825636,0
0.00918,1.99397,-0.000235421,0,-5.49884e-08,0,-0.000471123,0,1,0,0.000471123,0,1,0,-0.000471123,0,1,-0.0512491,0,-2.40436e-05,0,-0.102491,0,2.46824,0,-0.0227572,0,0.24336,0,-0.000235444,0,0.5,0,-0.000470887,0,1,0,0.000470887,0,1,0,-0.000470887,0,1,-0.0512492,-0,-2.41326e-05,0,-0.102498,0,5.62588,0,0.0340038,0,-0.0819698,0
0.00928,1.99782,-0.000240572,0,-5.74304e-08,0,-0.000481425,0,1,0,0.000481425,0,1,0,-0.000481425,0,1,-0.0518072,0,-2.48392e-05,0,-0.103602,0,2.46651,0,-0.0232554,0,0.242426,0,-0.000240595,0,0.5,0,-0.00048119,0,1,0,0.00048119,0,1,0,-0.00048119,0,1,-0.0518072,-0,-2.49291e-05,0,-0.103614,0,5.62537,0,0.0347493,0,-0.0809975,0
0.00938,2.00169,-0.000245779,0,-5.99527e-08,0,-0.000491838,0,1,0,0.000491838,0,1,0,-0.000491838,0,1,-0.052365,0,-2.56519e-05,0,-0.104714,0,2.46426,0,-0.0237594,0,0.241262,0,-0.000245802,0,0.5,0,-0.000491604,0,1,0,0.000491604,0,1,0,-0.000491604,0,1,-0.0523651,-0,-2.57429e-05,0,-0.10473,0,5.6246,0,0.0355026,0,-0.0797772,0
0.00948,2.00552,-0.000251042,0,-6.25572e-08,0,-0.000502362,0,1,0,0.000502362,0,1,0,-0.000502362,0,1,-0.0529225,0,-2.64821e-05,0,-0.105827,0,2.46177,0,-0.0242689,0,0.240006,0,-0.000251065,0,0.5,0,-0.00050213,0,1,0,0.00050213,0,1,0,-0.00050213,0,1,-0.0529226,-0,-2.65741e-05,0,-0.105845,0,5.62367,0,0.036264,0,-0.0784533,0
0.00958,2.00937,-0.000256361,0,-6.52456e-08,0,-0.000512998,0,1,0,0.000512998,0,1,0,-0.000512998,0,1,-0.0534799,0,-2.73299e-05,0,-0.106942,0,2.45931,0,-0.024784,0,0.238792,0,-0.000256384,0,0.5,0,-0.000512768,0,1,0,0.000512768,0,1,0,-0.000512768,0,1,-0.05348,-0,-2.74228e-05,0,-0.10696,0,5.62268,0,0.0370334,0,-0.0771678,0
0.00968,2.01323,-0.000261735,0,-6.80195e-08,0,-0.000523745,0,1,0,0.000523745,0,1,0,-0.000523745,0,1,-0.054037,0,-2.81954e-05,0,-0.108058,0,2.45712,0,-0.0253043,0,0.237738,0,-0.000261758,0,0.5,0,-0.000523517,0,1,0,0.000523517,0,1,0,-0.000523517,0,1,-0.0540371,-0,-2.82893e-05,0,-0.108074,0,5.62175,0,0.0378109,0,-0.0760465,0
0.00978,2.01709,-0.000267166,0,-7.08809e-08,0,-0.000534604,0,1,0,0.000534604,0,1,0,-0.000534604,0,1,-0.054594,0,-2.90789e-05,0,-0.109175,0,2.4554,0,-0.0258299,0,0.236935,0,-0.000267189,0,0.5,0,-0.000534377,0,1,0,0.000534377,0,1,0,-0.000534377,0,1,-0.054594,-0,-2.91738e-05,0,-0.109188,0,5.62095,0,0.0385965,0,-0.0751877,0
0.00988,2.02092,-0.000272651,0,-7.38314e-08,0,-0.000545575,0,1,0,0.000545575,0,1,0,-0.000545575,0,1,-0.0551508,0,-2.99806e-05,0,-0.110293,0,2.45429,0,-0.0263606,0,0.236444,0,-0.000272674,0,0.5,0,-0.000545349,0,1,0,0.000545349,0,1,0,-0.000545349,0,1,-0.0551509,-0,-3.00765e-05,0,-0.110302,0,5.62036,0,0.0393903,0,-0.0746549,0
0.00998,2.02475,-0.000278193,0,-7.68731e-08,0,-0.000556657,0,1,0,0.000556657,0,1,0,-0.000556657,0,1,-0.0557076,0,-3.09007e-05,0,-0.111412,0,2.45383,0,-0.0268964,0,0.236285,0,-0.000278216,0,0.5,0,-0.000556432,0,1,0,0.000556432,0,1,0,-0.000556432,0,1,-0.0557076,-0,-3.09975e-05,0,-0.111415,0,5.62001,0,0.0401922,0,-0.0744732,0
0.01008,2.02861,-0.00028379,0,-8.00076e-08,0,-0.000567851,0,1,0,0.000567851,0,1,0,-0.000567851,0,1,-0.0562645,0,-3.18394e-05,0,-0.11253,0,2.45402,0,-0.0274372,0,0.236446,0,-0.000283813,0,0.5,0,-0.000567626,0,1,0,0.000567626,0,1,0,-0.000567626,0,1,-0.0562644,-0,-3.19372e-05,0,-0.112529,0,5.61993,0,0.0410024,0,-0.0746302,0
0.01018,2.03248,-0.000289443,0,-8.32368e-08,0,-0.000579157,0,1,0,0.000579157,0,1,0,-0.000579157,0,1,-0.0568214,0,-3.2797e-05,0,-0.113648,0,2.45479,0,-0.027983,0,0.236883,0,-0.000289466,0,0.5,0,-0.000578932,0,1,0,0.000578932,0,1,0,-0.000578932,0,1,-0.0568213,-0,-3.28957e-05,0,-0.113643,0,5.62009,0,0.0418207,0,-0.0750806,0
0.01028,2.03635,-0.000295152,0,-8.65628e-08,0,-0.000590575,0,1,0,0.000590575,0,1,0,-0.000590575,0,1,-0.0573784,0,-3.37736e-05,0,-0.114766,0,2.456,0,-0.0285339,0,0.237528,0,-0.000295175,0,0.5,0,-0.000590349,0,1,0,0.000590349,0,1,0,-0.000590349,0,1,-0.0573783,-0,-3.38733e-05,0,-0.114757,0,5.62047,0,0.0426473,0,-0.0757535,0
0.01038,2.04021,-0.000300916,0,-8.99873e-08,0,-0.000602105,0,1,0,0.000602105,0,1,0,-0.000602105,0,1,-0.0579356,0,-3.47695e-05,0,-0.115882,0,2.4575,0,-0.02909,0,0.238298,0,-0.000300939,0,0.5,0,-0.000601878,0,1,0,0.000601878,0,1,0,-0.000601878,0,1,-0.0579355,-0,-3.48701e-05,0,-0.115871,0,5.62099,0,0.0434821,0,-0.0765621,0
0.01048,2.04405,-0.000306736,0,-9.35123e-08,0,-0.000613746,0,1,0,0.000613746,0,1,0,-0.000613746,0,1,-0.0584929,0,-3.57848e-05,0,-0.116997,0,2.45911,0,-0.0296513,0,0.239104,0,-0.000306759,0,0.5,0,-0.000613518,0,1,0,0.000613518,0,1,0,-0.000613518,0,1,-0.0584928,-0,-3.58864e-05,0,-0.116986,0,5.6216,0,0.044325,0,-0.0774132,0
0.01058,2.04791,-0.000312612,0,-9.71397e-08,0,-0.000625499,0,1,0,0.000625499,0,1,0,-0.000625499,0,1,-0.0590504,0,-3.68198e-05,0,-0.118112,0,2.46066,0,-0.0302179,0,0.239863,0,-0.000312635,0,0.5,0,-0.000625269,0,1,0,0.000625269,0,1,0,-0.000625269,0,1,-0.0590503,-0,-3.69223e-05,0,-0.118101,0,5.62223,0,0.045176,0,-0.0782175,0
0.01068,2.05178,-0.000318543,0,-1.00872e-07,0,-0.000637363,0,1,0,0.000637363,0,1,0,-0.000637363,0,1,-0.0596079,0,-3.78746e-05,0,-0.119226,0,2.46199,0,-0.0307899,0,0.240503,0,-0.000318566,0,0.5,0,-0.000637132,0,1,0,0.000637132,0,1,0,-0.000637132,0,1,-0.0596079,-0,-3.79781e-05,0,-0.119216,0,5.62281,0,0.046035,0,-0.0788984,0
0.01078,2.05567,-0.000324531,0,-1.0471e-07,0,-0.000649338,0,1,0,0.000649338,0,1,0,-0.000649338,0,1,-0.0601656,0,-3.89494e-05,0,-0.120339,0,2.463,0,-0.0313675,0,0.240968,0,-0.000324553,0,0.5,0,-0.000649107,0,1,0,0.000649107,0,1,0,-0.000649107,0,1,-0.0601656,-0,-3.90539e-05,0,-0.120331,0,5.62329,0,0.0469021,0,-0.0793983,0
0.01088,2.05954,-0.000330574,0,-1.08657e-07,0,-0.000661425,0,1,0,0.000661425,0,1,0,-0.000661425,0,1,-0.0607234,0,-4.00443e-05,0,-0.121451,0,2.46362,0,-0.0319507,0,0.241229,0,-0.000330597,0,0.5,0,-0.000661193,0,1,0,0.000661193,0,1,0,-0.000661193,0,1,-0.0607234,-0,-4.01499e-05,0,-0.121447,0,5.62363,0,0.0477773,0,-0.0796825,0
0.01098,2.06341,-0.000336672,0,-1.12714e-07,0,-0.000673623,0,1,0,0.000673623,0,1,0,-0.000673623,0,1,-0.0612812,0,-4.11596e-05,0,-0.122564,0,2.4638,0,-0.0325395,0,0.241277,0,-0.000336695,0,0.5,0,-0.000673391,0,1,0,0.000673391,0,1,0,-0.000673391,0,1,-0.0612811,-0,-4.12662e-05,0,-0.122562,0,5.62381,0,0.0486604,0,-0.0797415,0
0.01108,2.06728,-0.000342827,0,-1.16884e-07,0,-0.000685932,0,1,0,0.000685932,0,1,0,-0.000685932,0,1,-0.0618389,0,-4.22954e-05,0,-0.123676,0,2.46358,0,-0.033134,0,0.241124,0,-0.00034285,0,0.5,0,-0.0006857,0,1,0,0.0006857,0,1,0,-0.0006857,0,1,-0.0618389,-0,-4.24029e-05,0,-0.123678,0,5.62382,0,0.0495515,0,-0.0795888,0
0.01118,2.07115,-0.000349037,0,-1.21168e-07,0,-0.000698353,0,1,0,0.000698353,0,1,0,-0.000698353,0,1,-0.0623966,0,-4.34519e-05,0,-0.124789,0,2.463,0,-0.0337341,0,0.240805,0,-0.00034906,0,0.5,0,-0.000698121,0,1,0,0.000698121,0,1,0,-0.000698121,0,1,-0.0623966,-0,-4.35604e-05,0,-0.124793,0,5.62367,0,0.0504506,0,-0.0792584,0
0.01128,2.07473,-0.000355304,0,-1.25569e-07,0,-0.000710885,0,1,0,0.000710884,0,1,0,-0.000710884,0,1,-0.0629542,0,-4.46291e-05,0,-0.125902,0,2.46217,0,-0.0343398,0,0.240366,0,-0.000355327,0,0.5,0,-0.000710653,0,1,0,0.000710653,0,1,0,-0.000710653,0,1,-0.0629542,-0,-4.47386e-05,0,-0.125908,0,5.6234,0,0.0513576,0,-0.0787989,0
0.01138,2.07889,-0.000361625,0,-1.30089e-07,0,-0.000723528,0,1,0,0.000723528,0,1,0,-0.000723528,0,1,-0.0635117,0,-4.58274e-05,0,-0.127016,0,2.46118,0,-0.034951,0,0.239861,0,-0.000361648,0,0.5,0,-0.000723297,0,1,0,0.000723297,0,1,0,-0.000723297,0,1,-0.0635117,-0,-4.59379e-05,0,-0.127024,0,5.62305,0,0.0522727,0,-0.0782676,0
0.01148,2.08273,-0.000368003,0,-1.34729e-07,0,-0.000736282,0,1,0,0.000736282,0,1,0,-0.000736282,0,1,-0.0640691,0,-4.70468e-05,0,-0.128131,0,2.46015,0,-0.0355677,0,0.239346,0,-0.000368026,0,0.5,0,-0.000736052,0,1,0,0.000736052,0,1,0,-0.000736052,0,1,-0.0640692,-0,-4.71583e-05,0,-0.128138,0,5.62264,0,0.0531958,0,-0.0777243,0
