"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
1.9318,1.8904,0.0641879,-0.030812,78.0247,0.0834962,0.142783,-78.0378
1.9319,1.89041,0.0641848,-0.0309272,78.0953,0.0835104,0.142997,-78.1083
1.932,1.89042,0.0641818,-0.0310423,78.1659,0.0835246,0.143211,-78.1788
1.9321,1.89043,0.0641787,-0.0311571,78.2372,0.083539,0.143422,-78.25
1.9322,1.89043,0.0641756,-0.0312719,78.3084,0.0835533,0.143633,-78.3212
1.9323,1.89044,0.0641725,-0.0313866,78.3797,0.0835676,0.143844,-78.3923
1.9324,1.89045,0.0641694,-0.0315014,78.4509,0.0835819,0.144055,-78.4635
1.9325,1.89045,0.0641663,-0.0316162,78.5221,0.0835962,0.144265,-78.5346
1.9326,1.89047,0.0641631,-0.0317305,78.594,0.0836107,0.144473,-78.6064
1.9327,1.89047,0.06416,-0.0318449,78.6659,0.0836251,0.14468,-78.6782
1.9328,1.89048,0.0641568,-0.0319593,78.7378,0.0836395,0.144887,-78.75
1.9329,1.89049,0.0641536,-0.0320736,78.8096,0.0836539,0.145094,-78.8218
1.933,1.89049,0.0641505,-0.032188,78.8815,0.0836684,0.145301,-78.8936
1.9331,1.8905,0.0641472,-0.0323019,78.954,0.0836829,0.145505,-78.966
1.9332,1.89051,0.064144,-0.0324159,79.0265,0.0836974,0.145709,-79.0385
1.9333,1.89052,0.0641408,-0.0325299,79.099,0.083712,0.145912,-79.1109
1.9334,1.89053,0.0641376,-0.0326438,79.1715,0.0837265,0.146116,-79.1833
1.9335,1.89053,0.0641344,-0.0327578,79.244,0.083741,0.146319,-79.2557
1.9336,1.89055,0.0641311,-0.0328713,79.3171,0.0837557,0.146519,-79.3287
1.9337,1.89055,0.0641278,-0.0329849,79.3902,0.0837703,0.146719,-79.4018
1.9338,1.89056,0.0641245,-0.0330984,79.4633,0.0837849,0.146919,-79.4748
1.9339,1.89057,0.0641213,-0.033212,79.5364,0.0837996,0.147119,-79.5478
1.934,1.89057,0.064118,-0.0333255,79.6096,0.0838142,0.147319,-79.6209
1.9341,1.89058,0.0641147,-0.0334386,79.6833,0.0838289,0.147515,-79.6945
1.9342,1.89059,0.0641113,-0.0335518,79.757,0.0838436,0.147711,-79.7682
1.9343,1.8906,0.064108,-0.0336649,79.8307,0.0838584,0.147908,-79.8418
1.9344,1.89061,0.0641047,-0.033778,79.9044,0.0838731,0.148104,-79.9154
1.9345,1.89061,0.0641013,-0.0338912,79.9782,0.0838878,0.1483,-79.9891
1.9346,1.89062,0.0640979,-0.0340039,80.0525,0.0839027,0.148492,-80.0633
1.9347,1.89063,0.0640946,-0.0341166,80.1268,0.0839175,0.148685,-80.1376
1.9348,1.89064,0.0640912,-0.0342293,80.2011,0.0839323,0.148878,-80.2118
1.9349,1.89065,0.0640878,-0.034342,80.2755,0.0839472,0.14907,-80.286
1.935,1.89065,0.0640844,-0.0344548,80.3498,0.083962,0.149263,-80.3603
1.9351,1.89066,0.0640809,-0.034567,80.4247,0.0839769,0.149451,-80.4351
1.9352,1.89067,0.0640775,-0.0346793,80.4996,0.0839918,0.14964,-80.51
1.9353,1.89068,0.064074,-0.0347916,80.5745,0.0840068,0.149829,-80.5848
1.9354,1.89069,0.0640706,-0.0349039,80.6494,0.0840217,0.150018,-80.6596
1.9355,1.89069,0.0640672,-0.0350162,80.7244,0.0840366,0.150206,-80.7344
1.9356,1.8907,0.0640637,-0.0351281,80.7999,0.0840516,0.150391,-80.8099
1.9357,1.89071,0.0640602,-0.03524,80.8753,0.0840667,0.150576,-80.8853
1.9358,1.89072,0.0640567,-0.0353518,80.9508,0.0840817,0.150761,-80.9607
1.9359,1.89072,0.0640532,-0.0354637,81.0263,0.0840967,0.150946,-81.0361
1.936,1.89073,0.0640497,-0.0355756,81.1018,0.0841117,0.151131,-81.1115
1.9361,1.89074,0.0640461,-0.035687,81.1779,0.0841268,0.151313,-81.1875
1.9362,1.89075,0.0640425,-0.0357984,81.254,0.084142,0.151494,-81.2635
1.9363,1.89076,0.064039,-0.0359099,81.3301,0.0841571,0.151675,-81.3395
1.9364,1.89076,0.0640354,-0.0360213,81.4061,0.0841722,0.151856,-81.4155
1.9365,1.89077,0.0640319,-0.0361327,81.4822,0.0841873,0.152037,-81.4915
1.9366,1.89078,0.0640282,-0.0362438,81.5588,0.0842025,0.152215,-81.568
1.9367,1.89079,0.0640246,-0.0363548,81.6355,0.0842177,0.152392,-81.6446
1.9368,1.8908,0.064021,-0.0364658,81.7121,0.0842329,0.152569,-81.7211
1.9369,1.8908,0.0640174,-0.0365768,81.7888,0.0842481,0.152747,-81.7977
1.937,1.89081,0.0640138,-0.0366878,81.8654,0.0842633,0.152924,-81.8742
1.9371,1.89082,0.0640101,-0.0367983,81.9426,0.0842786,0.153098,-81.9513
1.9372,1.89083,0.0640065,-0.0369089,82.0198,0.0842939,0.153271,-82.0285
1.9373,1.89084,0.0640028,-0.0370195,82.097,0.0843092,0.153445,-82.1056
1.9374,1.89084,0.0639991,-0.03713,82.1742,0.0843245,0.153618,-82.1827
1.9375,1.89085,0.0639955,-0.0372406,82.2514,0.0843398,0.153792,-82.2598
1.9376,1.89086,0.0639917,-0.0373507,82.3291,0.0843552,0.153961,-82.3374
1.9377,1.89087,0.063988,-0.0374609,82.4069,0.0843705,0.154131,-82.4151
1.9378,1.89088,0.0639843,-0.037571,82.4846,0.0843859,0.1543,-82.4928
1.9379,1.89088,0.0639806,-0.0376811,82.5623,0.0844013,0.15447,-82.5704
1.938,1.89089,0.0639768,-0.0377912,82.6401,0.0844167,0.15464,-82.6481
1.9381,1.8909,0.0639731,-0.0379009,82.7184,0.0844321,0.154805,-82.7263
1.9382,1.89091,0.0639693,-0.0380106,82.7967,0.0844476,0.154971,-82.8045
1.9383,1.89091,0.0639655,-0.0381203,82.8749,0.0844631,0.155137,-82.8827
1.9384,1.89092,0.0639617,-0.03823,82.9532,0.0844785,0.155303,-82.9609
1.9385,1.89093,0.0639579,-0.0383396,83.0315,0.084494,0.155468,-83.0391
1.9386,1.89094,0.0639541,-0.0384489,83.1103,0.0845095,0.15563,-83.1178
1.9387,1.89095,0.0639503,-0.0385581,83.1891,0.0845251,0.155792,-83.1965
1.9388,1.89095,0.0639464,-0.0386673,83.2679,0.0845406,0.155954,-83.2752
1.9389,1.89096,0.0639426,-0.0387766,83.3468,0.0845562,0.156115,-83.354
1.939,1.89097,0.0639388,-0.0388858,83.4256,0.0845717,0.156277,-83.4327
1.9391,1.89098,0.0639349,-0.0389946,83.5049,0.0845874,0.156435,-83.512
1.9392,1.89099,0.063931,-0.0391034,83.5842,0.084603,0.156593,-83.5912
1.9393,1.891,0.0639271,-0.0392122,83.6636,0.0846186,0.15675,-83.6705
1.9394,1.891,0.0639232,-0.0393209,83.7429,0.0846342,0.156908,-83.7497
1.9395,1.89101,0.0639193,-0.0394297,83.8223,0.0846499,0.157066,-83.8289
1.9396,1.89102,0.0639154,-0.039538,83.9021,0.0846656,0.15722,-83.9087
1.9397,1.89103,0.0639114,-0.0396464,83.982,0.0846813,0.157374,-83.9885
1.9398,1.89104,0.0639075,-0.0397547,84.0618,0.084697,0.157528,-84.0682
1.9399,1.89104,0.0639036,-0.039863,84.1417,0.0847127,0.157681,-84.148
1.94,1.89105,0.0638996,-0.0399714,84.2215,0.0847284,0.157835,-84.2278
1.9401,1.89106,0.0638956,-0.0400792,84.3019,0.0847442,0.157985,-84.308
1.9402,1.89107,0.0638916,-0.0401871,84.3822,0.08476,0.158135,-84.3883
1.9403,1.89107,0.0638876,-0.040295,84.4626,0.0847757,0.158285,-84.4686
1.9404,1.89108,0.0638836,-0.0404028,84.5429,0.0847915,0.158434,-84.5488
1.9405,1.89109,0.0638796,-0.0405107,84.6233,0.0848073,0.158584,-84.6291
1.9406,1.8911,0.0638756,-0.0406181,84.7041,0.0848232,0.15873,-84.7098
1.9407,1.89112,0.0638715,-0.0407255,84.785,0.084839,0.158876,-84.7906
1.9408,1.89114,0.0638675,-0.0408329,84.8658,0.0848549,0.159022,-84.8714
1.9409,1.89115,0.0638634,-0.0409403,84.9467,0.0848707,0.159167,-84.9521
1.941,1.89116,0.0638594,-0.0410477,85.0275,0.0848866,0.159313,-85.0329
1.9411,1.89117,0.0638553,-0.0411547,85.1088,0.0849025,0.159455,-85.1141
1.9412,1.89117,0.0638512,-0.0412616,85.1902,0.0849185,0.159597,-85.1954
1.9413,1.89118,0.0638471,-0.0413685,85.2715,0.0849344,0.159738,-85.2766
1.9414,1.89119,0.0638429,-0.0414755,85.3528,0.0849503,0.15988,-85.3579
1.9415,1.8912,0.0638388,-0.0415824,85.4342,0.0849663,0.160022,-85.4391
1.9416,1.89121,0.0638347,-0.0416889,85.516,0.0849823,0.160159,-85.5208
1.9417,1.89121,0.0638305,-0.0417954,85.5978,0.0849983,0.160297,-85.6026
1.9418,1.89122,0.0638264,-0.0419018,85.6796,0.0850143,0.160435,-85.6843
1.9419,1.89123,0.0638222,-0.0420083,85.7614,0.0850303,0.160572,-85.766
1.942,1.89123,0.0638181,-0.0421148,85.8432,0.0850463,0.16071,-85.8477
1.9421,1.89124,0.0638138,-0.0422208,85.9255,0.0850623,0.160843,-85.9299
1.9422,1.89125,0.0638096,-0.0423268,86.0078,0.0850784,0.160977,-86.0121
1.9423,1.89126,0.0638054,-0.0424328,86.0901,0.0850945,0.16111,-86.0943
1.9424,1.89127,0.0638012,-0.0425388,86.1724,0.0851106,0.161244,-86.1765
1.9425,1.89127,0.063797,-0.0426448,86.2546,0.0851266,0.161378,-86.2587
1.9426,1.89128,0.0637927,-0.0427503,86.3374,0.0851428,0.161507,-86.3413
1.9427,1.8913,0.0637885,-0.0428558,86.4201,0.0851589,0.161636,-86.4239
1.9428,1.8913,0.0637842,-0.0429614,86.5028,0.085175,0.161766,-86.5066
1.9429,1.89131,0.0637799,-0.0430669,86.5856,0.0851912,0.161895,-86.5892
1.943,1.89132,0.0637757,-0.0431724,86.6683,0.0852073,0.162025,-86.6719
1.9431,1.89133,0.0637714,-0.0432775,86.7515,0.0852235,0.16215,-86.755
1.9432,1.89134,0.063767,-0.0433825,86.8347,0.0852397,0.162275,-86.8381
1.9433,1.89134,0.0637627,-0.0434876,86.9179,0.0852559,0.1624,-86.9212
1.9434,1.89135,0.0637584,-0.0435926,87.0011,0.0852721,0.162526,-87.0043
1.9435,1.89136,0.0637541,-0.0436977,87.0842,0.0852883,0.162651,-87.0874
1.9436,1.89137,0.0637497,-0.0438022,87.1679,0.0853046,0.162772,-87.1709
1.9437,1.89137,0.0637453,-0.0439068,87.2515,0.0853209,0.162893,-87.2544
1.9438,1.89138,0.063741,-0.0440113,87.3351,0.0853371,0.163014,-87.338
1.9439,1.89139,0.0637366,-0.0441159,87.4187,0.0853534,0.163135,-87.4215
1.944,1.8914,0.0637322,-0.0442205,87.5024,0.0853697,0.163256,-87.505
1.9441,1.89141,0.0637278,-0.0443246,87.5864,0.085386,0.163373,-87.589
1.9442,1.89141,0.0637234,-0.0444286,87.6705,0.0854023,0.16349,-87.6729
1.9443,1.89142,0.063719,-0.0445327,87.7545,0.0854186,0.163607,-87.7569
1.9444,1.89143,0.0637145,-0.0446368,87.8386,0.085435,0.163724,-87.8409
1.9445,1.89144,0.0637101,-0.0447409,87.9226,0.0854513,0.163841,-87.9248
1.9446,1.89145,0.0637057,-0.0448445,88.0071,0.0854677,0.163953,-88.0092
1.9447,1.89145,0.0637012,-0.0449481,88.0916,0.085484,0.164066,-88.0936
1.9448,1.89146,0.0636967,-0.0450517,88.1761,0.0855004,0.164179,-88.178
1.9449,1.89147,0.0636922,-0.0451553,88.2605,0.0855168,0.164291,-88.2624
1.945,1.89148,0.0636878,-0.0452588,88.345,0.0855332,0.164404,-88.3467
1.9451,1.89149,0.0636832,-0.045362,88.4299,0.0855496,0.164513,-88.4315
1.9452,1.8915,0.0636787,-0.0454651,88.5148,0.0855661,0.164621,-88.5163
1.9453,1.8915,0.0636742,-0.0455682,88.5997,0.0855825,0.164729,-88.6011
1.9454,1.89151,0.0636697,-0.0456713,88.6846,0.085599,0.164838,-88.6859
1.9455,1.89152,0.0636651,-0.0457744,88.7694,0.0856154,0.164946,-88.7707
1.9456,1.89153,0.0636606,-0.045877,88.8547,0.0856319,0.165051,-88.8559
1.9457,1.89154,0.063656,-0.0459796,88.94,0.0856484,0.165155,-88.9411
1.9458,1.89154,0.0636514,-0.0460822,89.0253,0.0856649,0.165259,-89.0263
1.9459,1.89155,0.0636468,-0.0461848,89.1106,0.0856814,0.165363,-89.1115
1.946,1.89156,0.0636422,-0.0462874,89.1959,0.0856979,0.165467,-89.1967
1.9461,1.89157,0.0636376,-0.0463895,89.2816,0.0857144,0.165567,-89.2823
1.9462,1.89158,0.063633,-0.0464916,89.3672,0.085731,0.165667,-89.3679
1.9463,1.89158,0.0636284,-0.0465938,89.4529,0.0857475,0.165767,-89.4534
1.9464,1.89159,0.0636237,-0.0466959,89.5386,0.0857641,0.165867,-89.539
1.9465,1.8916,0.0636191,-0.046798,89.6243,0.0857806,0.165967,-89.6246
1.9466,1.89161,0.0636144,-0.0468996,89.7103,0.0857972,0.166063,-89.7106
1.9467,1.89162,0.0636097,-0.0470012,89.7964,0.0858138,0.166158,-89.7966
1.9468,1.89162,0.0636051,-0.0471028,89.8825,0.0858304,0.166254,-89.8825
1.9469,1.89163,0.0636004,-0.0472044,89.9685,0.085847,0.16635,-89.9685
1.947,1.89164,0.0635957,-0.0473061,90.0546,0.0858636,0.166445,-90.0545
1.9471,1.89165,0.063591,-0.0474072,90.141,0.0858802,0.166537,-90.1408
1.9472,1.89166,0.0635862,-0.0475083,90.2275,0.0858969,0.166628,-90.2271
1.9473,1.89166,0.0635815,-0.0476094,90.3139,0.0859135,0.166719,-90.3135
1.9474,1.89167,0.0635768,-0.0477105,90.4003,0.0859302,0.166811,-90.3998
1.9475,1.89168,0.063572,-0.0478116,90.4868,0.0859468,0.166902,-90.4862
1.9476,1.89169,0.0635673,-0.0479122,90.5736,0.0859635,0.166989,-90.5729
1.9477,1.8917,0.0635625,-0.0480128,90.6604,0.0859802,0.167076,-90.6596
1.9478,1.8917,0.0635577,-0.0481134,90.7472,0.0859969,0.167163,-90.7463
1.9479,1.89171,0.0635529,-0.0482141,90.834,0.0860136,0.16725,-90.833
1.948,1.89172,0.0635481,-0.0483147,90.9207,0.0860303,0.167337,-90.9197
1.9481,1.89173,0.0635433,-0.0484148,91.0079,0.086047,0.16742,-91.0067
1.9482,1.89174,0.0635385,-0.0485149,91.0951,0.0860637,0.167502,-91.0938
1.9483,1.89175,0.0635336,-0.048615,91.1822,0.0860805,0.167585,-91.1808
1.9484,1.89175,0.0635288,-0.0487151,91.2694,0.0860972,0.167668,-91.2679
1.9485,1.89176,0.063524,-0.0488152,91.3565,0.0861139,0.16775,-91.3549
1.9486,1.89177,0.0635191,-0.0489148,91.444,0.0861307,0.167829,-91.4423
1.9487,1.89178,0.0635142,-0.0490144,91.5315,0.0861475,0.167907,-91.5297
1.9488,1.89179,0.0635093,-0.0491139,91.619,0.0861643,0.167985,-91.6171
1.9489,1.89179,0.0635045,-0.0492135,91.7065,0.086181,0.168064,-91.7045
1.949,1.8918,0.0634996,-0.0493131,91.794,0.0861978,0.168142,-91.7919
1.9491,1.89181,0.0634946,-0.0494122,91.8818,0.0862146,0.168216,-91.8797
1.9492,1.89182,0.0634897,-0.0495113,91.9696,0.0862314,0.16829,-91.9674
1.9493,1.89183,0.0634848,-0.0496104,92.0575,0.0862483,0.168364,-92.0551
1.9494,1.89183,0.0634798,-0.0497095,92.1453,0.0862651,0.168438,-92.1429
1.9495,1.89184,0.0634749,-0.0498085,92.2331,0.0862819,0.168512,-92.2306
1.9496,1.89185,0.0634699,-0.0499071,92.3213,0.0862987,0.168581,-92.3186
1.9497,1.89186,0.063465,-0.0500057,92.4094,0.0863156,0.168651,-92.4067
1.9498,1.89187,0.06346,-0.0501042,92.4976,0.0863324,0.16872,-92.4948
1.9499,1.89187,0.063455,-0.0502028,92.5857,0.0863493,0.16879,-92.5828
1.95,1.89189,0.06345,-0.0503014,92.6739,0.0863661,0.16886,-92.6709
1.9501,1.89191,0.063445,-0.0503994,92.7623,0.086383,0.168925,-92.7592
1.9502,1.89191,0.06344,-0.0504975,92.8508,0.0863999,0.16899,-92.8476
1.9503,1.89192,0.0634349,-0.0505955,92.9393,0.0864168,0.169055,-92.936
1.9504,1.89193,0.0634299,-0.0506936,93.0277,0.0864337,0.16912,-93.0243
1.9505,1.89194,0.0634249,-0.0507916,93.1162,0.0864506,0.169185,-93.1127
1.9506,1.89195,0.0634198,-0.0508891,93.205,0.0864675,0.169246,-93.2014
1.9507,1.89196,0.0634147,-0.0509867,93.2937,0.0864844,0.169307,-93.2901
1.9508,1.89196,0.0634096,-0.0510842,93.3825,0.0865013,0.169368,-93.3787
1.9509,1.89197,0.0634045,-0.0511817,93.4713,0.0865182,0.169428,-93.4674
1.951,1.89198,0.0633995,-0.0512792,93.56,0.0865352,0.169489,-93.5561
1.9511,1.89199,0.0633943,-0.0513762,93.6491,0.0865521,0.169545,-93.645
1.9512,1.892,0.0633892,-0.0514733,93.7382,0.0865691,0.169602,-93.734
1.9513,1.892,0.0633841,-0.0515703,93.8272,0.086586,0.169658,-93.823
1.9514,1.89201,0.063379,-0.0516673,93.9163,0.086603,0.169714,-93.9119
1.9515,1.89202,0.0633738,-0.0517643,94.0054,0.0866199,0.169771,-94.0009
1.9516,1.89203,0.0633687,-0.0518608,94.0947,0.0866369,0.169822,-94.0901
1.9517,1.89204,0.0633635,-0.0519572,94.184,0.0866539,0.169874,-94.1794
1.9518,1.89205,0.0633583,-0.0520537,94.2734,0.0866708,0.169926,-94.2686
1.9519,1.89207,0.0633531,-0.0521502,94.3627,0.0866878,0.169978,-94.3579
1.952,1.89208,0.0633479,-0.0522467,94.4521,0.0867048,0.17003,-94.4471
1.9521,1.89209,0.0633427,-0.0523426,94.5417,0.0867218,0.170077,-94.5367
1.9522,1.8921,0.0633375,-0.0524386,94.6313,0.0867388,0.170125,-94.6262
1.9523,1.8921,0.0633323,-0.0525346,94.7209,0.0867558,0.170172,-94.7157
1.9524,1.89211,0.063327,-0.0526305,94.8106,0.0867728,0.17022,-94.8052
1.9525,1.89212,0.0633218,-0.0527265,94.9002,0.0867898,0.170267,-94.8948
1.9526,1.89213,0.0633165,-0.0528219,94.9901,0.0868068,0.17031,-94.9845
1.9527,1.89214,0.0633113,-0.0529173,95.08,0.0868239,0.170353,-95.0743
1.9528,1.89214,0.063306,-0.0530128,95.1698,0.0868409,0.170396,-95.1641
1.9529,1.89215,0.0633007,-0.0531082,95.2597,0.0868579,0.170439,-95.2539
1.953,1.89216,0.0632955,-0.0532036,95.3496,0.0868749,0.170482,-95.3437
1.9531,1.89217,0.0632901,-0.0532985,95.4397,0.086892,0.17052,-95.4337
1.9532,1.89218,0.0632848,-0.0533934,95.5299,0.086909,0.170559,-95.5238
1.9533,1.89218,0.0632795,-0.0534883,95.62,0.0869261,0.170597,-95.6138
1.9534,1.89219,0.0632742,-0.0535832,95.7102,0.0869431,0.170635,-95.7038
1.9535,1.8922,0.0632689,-0.0536781,95.8003,0.0869602,0.170674,-95.7939
1.9536,1.89221,0.0632635,-0.0537725,95.8907,0.0869772,0.170708,-95.8842
1.9537,1.89222,0.0632581,-0.0538668,95.9811,0.0869943,0.170742,-95.9745
1.9538,1.89223,0.0632528,-0.0539612,96.0714,0.0870114,0.170776,-96.0647
1.9539,1.89224,0.0632474,-0.0540556,96.1618,0.0870284,0.17081,-96.155
1.954,1.89224,0.063242,-0.0541499,96.2522,0.0870455,0.170844,-96.2453
1.9541,1.89225,0.0632366,-0.0542438,96.3428,0.0870626,0.170873,-96.3358
1.9542,1.89226,0.0632312,-0.0543376,96.4334,0.0870797,0.170903,-96.4263
1.9543,1.89227,0.0632258,-0.0544314,96.5241,0.0870968,0.170932,-96.5169
1.9544,1.89228,0.0632204,-0.0545252,96.6147,0.0871139,0.170962,-96.6074
1.9545,1.89228,0.0632149,-0.0546191,96.7053,0.0871309,0.170991,-96.6979
1.9546,1.89229,0.0632095,-0.0547124,96.7961,0.087148,0.171016,-96.7886
1.9547,1.8923,0.063204,-0.0548057,96.887,0.0871651,0.171041,-96.8794
1.9548,1.89231,0.0631986,-0.054899,96.9778,0.0871822,0.171066,-96.9701
1.9549,1.89232,0.0631931,-0.0549922,97.0686,0.0871993,0.171091,-97.0608
1.955,1.89232,0.0631876,-0.0550855,97.1595,0.0872164,0.171116,-97.1516
1.9551,1.89233,0.0631821,-0.0551783,97.2505,0.0872335,0.171136,-97.2425
1.9552,1.89234,0.0631766,-0.0552711,97.3416,0.0872507,0.171157,-97.3335
1.9553,1.89235,0.0631711,-0.0553638,97.4326,0.0872678,0.171177,-97.4244
1.9554,1.89236,0.0631656,-0.0554566,97.5237,0.0872849,0.171197,-97.5154
1.9555,1.89236,0.0631601,-0.0555493,97.6147,0.087302,0.171218,-97.6064
1.9556,1.89238,0.0631545,-0.0556415,97.706,0.0873191,0.171234,-97.6975
1.9557,1.89238,0.063149,-0.0557337,97.7973,0.0873362,0.17125,-97.7887
1.9558,1.89239,0.0631434,-0.055826,97.8885,0.0873534,0.171266,-97.8798
1.9559,1.8924,0.0631379,-0.0559182,97.9798,0.0873705,0.171281,-97.971
1.956,1.89241,0.0631323,-0.0560104,98.071,0.0873876,0.171297,-98.0621
1.9561,1.89242,0.0631267,-0.0561021,98.1625,0.0874047,0.171309,-98.1535
1.9562,1.89243,0.0631211,-0.0561937,98.2539,0.0874219,0.17132,-98.2448
1.9563,1.89243,0.0631155,-0.0562854,98.3454,0.087439,0.171331,-98.3362
1.9564,1.89244,0.0631099,-0.0563771,98.4368,0.0874561,0.171343,-98.4275
1.9565,1.89245,0.0631043,-0.0564688,98.5283,0.0874733,0.171354,-98.5189
1.9566,1.89246,0.0630987,-0.0565599,98.6199,0.0874904,0.171361,-98.6104
1.9567,1.89247,0.063093,-0.056651,98.7115,0.0875075,0.171368,-98.7019
1.9568,1.89247,0.0630874,-0.0567421,98.8032,0.0875247,0.171374,-98.7935
1.9569,1.89248,0.0630817,-0.0568333,98.8948,0.0875418,0.171381,-98.885
1.957,1.89249,0.0630761,-0.0569244,98.9864,0.0875589,0.171388,-98.9765
1.9571,1.8925,0.0630704,-0.057015,99.0782,0.0875761,0.17139,-99.0682
1.9572,1.89251,0.0630647,-0.0571056,99.17,0.0875932,0.171392,-99.1599
1.9573,1.89251,0.063059,-0.0571962,99.2618,0.0876103,0.171395,-99.2516
1.9574,1.89252,0.0630533,-0.0572867,99.3536,0.0876275,0.171397,-99.3433
1.9575,1.89253,0.0630476,-0.0573773,99.4454,0.0876446,0.171399,-99.435
1.9576,1.89254,0.0630419,-0.0574674,99.5374,0.0876618,0.171397,-99.5269
1.9577,1.89255,0.0630361,-0.0575574,99.6294,0.0876789,0.171395,-99.6188
1.9578,1.89256,0.0630304,-0.0576474,99.7213,0.087696,0.171392,-99.7106
1.9579,1.89256,0.0630247,-0.0577375,99.8133,0.0877132,0.17139,-99.8025
1.958,1.89257,0.0630189,-0.0578275,99.9053,0.0877303,0.171388,-99.8944
1.9581,1.89258,0.0630131,-0.057917,99.9974,0.0877475,0.171381,-99.9864
1.9582,1.89259,0.0630074,-0.0580065,100.09,0.0877646,0.171374,-100.078
1.9583,1.89259,0.0630016,-0.058096,100.182,0.0877817,0.171367,-100.17
1.9584,1.8926,0.0629958,-0.0581854,100.274,0.0877989,0.17136,-100.262
1.9585,1.89261,0.06299,-0.0582749,100.366,0.087816,0.171353,-100.354
1.9586,1.89262,0.0629842,-0.0583639,100.458,0.0878331,0.171341,-100.447
1.9587,1.89264,0.0629784,-0.0584528,100.55,0.0878503,0.17133,-100.539
1.9588,1.89265,0.0629725,-0.0585417,100.643,0.0878674,0.171319,-100.631
1.9589,1.89266,0.0629667,-0.0586307,100.735,0.0878846,0.171307,-100.723
1.959,1.89267,0.0629609,-0.0587196,100.827,0.0879017,0.171296,-100.815
1.9591,1.89268,0.062955,-0.058808,100.92,0.0879188,0.171279,-100.908
1.9592,1.89269,0.0629491,-0.0588964,101.012,0.087936,0.171263,-101
1.9593,1.8927,0.0629433,-0.0589848,101.104,0.0879531,0.171247,-101.092
1.9594,1.89271,0.0629374,-0.0590732,101.197,0.0879702,0.171231,-101.184
1.9595,1.89271,0.0629315,-0.0591616,101.289,0.0879873,0.171215,-101.277
1.9596,1.89272,0.0629256,-0.0592494,101.382,0.0880045,0.171195,-101.369
1.9597,1.89273,0.0629197,-0.0593372,101.474,0.0880216,0.171174,-101.462
1.9598,1.89274,0.0629138,-0.059425,101.567,0.0880387,0.171153,-101.554
1.9599,1.89275,0.0629078,-0.0595129,101.659,0.0880558,0.171133,-101.646
1.96,1.89275,0.0629019,-0.0596007,101.752,0.0880729,0.171112,-101.739
1.9601,1.89276,0.062896,-0.059688,101.844,0.0880901,0.171087,-101.831
1.9602,1.89277,0.06289,-0.0597753,101.937,0.0881072,0.171061,-101.924
1.9603,1.89278,0.0628841,-0.0598625,102.03,0.0881243,0.171036,-102.016
1.9604,1.89279,0.0628781,-0.0599498,102.122,0.0881414,0.171011,-102.109
1.9605,1.89279,0.0628721,-0.0600371,102.215,0.0881585,0.170986,-102.201
1.9606,1.8928,0.0628661,-0.0601238,102.308,0.0881756,0.170956,-102.294
1.9607,1.89281,0.0628601,-0.0602106,102.4,0.0881927,0.170926,-102.387
1.9608,1.89282,0.0628541,-0.0602973,102.493,0.0882098,0.170896,-102.479
1.9609,1.89283,0.0628481,-0.060384,102.586,0.0882269,0.170866,-102.572
1.961,1.89284,0.0628421,-0.0604707,102.678,0.088244,0.170836,-102.664
1.9611,1.89285,0.0628361,-0.0605569,102.771,0.0882611,0.170802,-102.757
1.9612,1.89286,0.06283,-0.0606431,102.864,0.0882782,0.170767,-102.85
1.9613,1.89287,0.062824,-0.0607292,102.957,0.0882952,0.170733,-102.943
1.9614,1.89287,0.0628179,-0.0608154,103.05,0.0883123,0.170699,-103.035
1.9615,1.89288,0.0628119,-0.0609015,103.142,0.0883294,0.170664,-103.128
1.9616,1.89289,0.0628058,-0.0609872,103.235,0.0883465,0.170625,-103.221
1.9617,1.8929,0.0627997,-0.0610728,103.328,0.0883635,0.170586,-103.314
1.9618,1.89291,0.0627936,-0.0611584,103.421,0.0883806,0.170547,-103.406
1.9619,1.89291,0.0627875,-0.061244,103.514,0.0883977,0.170508,-103.499
1.962,1.89292,0.0627814,-0.0613296,103.607,0.0884147,0.170469,-103.592
1.9621,1.89293,0.0627753,-0.0614146,103.7,0.0884318,0.170425,-103.685
1.9622,1.89294,0.0627692,-0.0614997,103.793,0.0884488,0.170381,-103.778
1.9623,1.89295,0.062763,-0.0615847,103.886,0.0884659,0.170338,-103.871
1.9624,1.89295,0.0627569,-0.0616698,103.979,0.0884829,0.170294,-103.963
1.9625,1.89296,0.0627508,-0.0617548,104.072,0.0885,0.17025,-104.056
1.9626,1.89299,0.0627446,-0.0618393,104.165,0.088517,0.170202,-104.149
1.9627,1.89299,0.0627384,-0.0619238,104.258,0.088534,0.170154,-104.242
1.9628,1.893,0.0627322,-0.0620083,104.351,0.0885511,0.170106,-104.335
1.9629,1.89301,0.0627261,-0.0620928,104.444,0.0885681,0.170057,-104.428
1.963,1.89301,0.0627199,-0.0621773,104.537,0.0885851,0.170009,-104.521
1.9631,1.89303,0.0627137,-0.0622612,104.63,0.0886021,0.169956,-104.614
1.9632,1.89303,0.0627075,-0.0623451,104.723,0.0886191,0.169903,-104.707
